Issue_id,Priority,Component,Duplicated_issue,Title,Description,Status,Resolution,Version,Created_time,Resolved_time
817543,P1,Developer Tools: Framework,,[toolbox] is slow to start,Starting the inspector in a pre-toolbox build is pretty fast.; ; In a post-toolbox; it takes several seconds. This can be explained by bug 796006. But I have the feeling that its not the only reason.; ; We need to have some real measurements; and understand where the regression lies (toolbox? inspector? both? are the other tools affected?).,RESOLVED,FIXED,Trunk,2012-12-03 04:46:55 -0800,2013-01-11 00:42:38 -0800
817551,P1,Developer Tools: Inspector,,The window controller (for undo/redo) doesnt work when Inspector is undocked,,RESOLVED,FIXED,Trunk,2012-12-03 05:04:52 -0800,2013-01-21 01:21:38 -0800
817969,P1,General,651803.0,Browser is not opening even after connecting internet,User Agent: Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0; Build ID: 20121024073032; ; Steps to reproduce:; ; Tried to open browser; ; ; Actual results:; ; showings the - Internet connection failed; ; ; Expected results:; ; The browser should open,RESOLVED,DUPLICATE,16 Branch,2012-12-04 01:45:56 -0800,2012-12-04 07:16:38 -0800
818033,P1,Developer Tools,,[toolbox] Implement Shorlanders visual design,Live mockup is located here: http://people.mozilla.com/~shorlander/files/devTools-toolbox-i02/devTools-toolbox-i02.html (enable the new flexbox model to see this mockup: layout.css.flexbox.enabled -> true); ; We can divide this mockup in 3 sections:; 1) toolbox toolbar/tabs; 2) inspector; 3) developer toolbar; ; The scope of this bug is only about the toolbars. Not the content of the tool (markup view and rule view in this mockup); ; About 1);; ; The toolbox toolbar should not use common.css and have its own style. common.css is a stylesheet shared by all the tools to ensure they have a shared look (button; toolbars; search fields;  ). The toolbox doesnt need it. Not using common.css will make our work easier (we can start working on 1); then work on 2)).; ; For 2);; ; This mockup uses a flat design. We need mockups for the other tools as well; because most of the work will happen on common.css and will affect all the tools. ; ; For example: in the inspector; we see that the tool toolbar doesnt have any padding anymore. That means that the buttons in the other tools (web console and debugger) wont have room around them. This wont be possible as they have borders in the current implementation.; ; We need mockups for the other tools; or a design for all the in-tools controls (textbox; searchbox; toolbarbutton; toolbarbutton with no text but only icon; dropdown menu; button + dropdown menu).; ; This also covers the sidebar.; ; For 3);; ; this can be done in parallel. It might have some impact on the Gcli (position of the panel).,RESOLVED,FIXED,Trunk,2012-12-04 06:40:49 -0800,2013-01-03 20:16:01 -0800
818286,P1,Developer Tools: Inspector,,[inspector] changes may be lost dialog stays around after reload,1) Open the inspector; 2) Change a style; 3) Reload the page; 4) Youll get a dialog asking if youre sure; choose Leave Page.; ; The page reloads correctly; but the bar stays visible.,RESOLVED,FIXED,13 Branch,2012-12-04 14:48:12 -0800,2013-01-05 01:52:56 -0800
818411,P1,Developer Tools: Inspector,,[markup view] once the toolbox is re-attached to the tab; the markup view keybindings dont work anymore,,RESOLVED,FIXED,Trunk,2012-12-05 01:20:14 -0800,2012-12-19 00:10:16 -0800
818428,P1,Developer Tools,,Dont use the word Toolbox in the UI,Its used in the developer toolbar and in the 2 menus.,RESOLVED,FIXED,Trunk,2012-12-05 03:15:17 -0800,2013-01-05 01:52:30 -0800
818439,P1,Developer Tools: Inspector,814890.0,[toolbox] inspector page navigation is fragile,Two examples:; ; - From a working inspector; go to http://students.info.uaic.ro/~victor.porof/. This results in a blank markup view and the following error:;     Timestamp: 11/19/2012 05:41:18 PM;     Error: InvalidAccessError: A parameter or an operation is not supported by the underlying object;     Source File: resource:///modules/devtools/CssLogic.jsm;     Line: 1105; ; - From a workin inspector; go to a standalone image: -> blank markupview; ; Original Github issue:; https://github.com/joewalker/devtools-window/issues/261,RESOLVED,DUPLICATE,unspecified,2012-12-05 04:18:22 -0800,2012-12-18 07:54:06 -0800
818884,P1,Developer Tools: Debugger,,Cant remote debug B2G (desktop and on device),I have port 6000 forwarded and can connect to it via telnet but cant use the remote debugger with todays nightly.,RESOLVED,FIXED,unspecified,2012-12-06 06:13:32 -0800,2012-12-17 07:44:27 -0800
819709,P1,Untriaged,805538.0,Firefox 17.0.1: wrong globalization string it => it-IT,User Agent: Mozilla/5.0 (Windows NT 6.2; rv:17.0) Gecko/20100101 Firefox/17.0; Build ID: 20121128204232; ; Steps to reproduce:; ; Steps to reproduce:; tools -> options -> Languages: choose... -> Select a language to add; ; Actual results:; italian globalization string is wrong: the right way to express the globalization is it-IT and NOT it.,RESOLVED,DUPLICATE,17 Branch,2012-12-08 13:07:14 -0800,2012-12-08 13:48:02 -0800
819880,P1,Untriaged,,Add-ons are not detecting,User Agent: Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0; Build ID: 20121024073032; ; Steps to reproduce:; ; Downloaded a java add-on; ; ; Actual results:; ; Add-ons are disabled; ; ; Expected results:; ; Add-ons should enable,RESOLVED,INCOMPLETE,16 Branch,2012-12-10 02:49:12 -0800,2013-03-25 05:19:11 -0700
820342,P1,Developer Tools: Debugger,,error while searching customer name,fgdfgdgdg sdsf sd sdfsd f,RESOLVED,INVALID,3.6 Branch,2012-12-11 05:10:29 -0800,2012-12-11 05:13:58 -0800
820343,P1,Developer Tools: Debugger,,[toolbox] [debugger] sidepanels dont show up after the toolbox is docked,1. Open debugger; 2. Undock the window; 3. Close the window; 4. Open the debugger (the window should already be undocked by now); 5. Dock the window; 6. Try to add a conditional breakpoint or focus the Filter Scripts textbox; -> No panels will ever be visible or accessible; ; Exception:; ; > Error: An error occurred updating the cmd_undo command: [Exception... Component returned failure code: 0x80004005 (NS_ERROR_FAILURE) [nsIDOMXULCommandDispatcher.getControllerForCommand]  nsresult: 0x80004005 (NS_ERROR_FAILURE)  location: JS frame :: chrome://global/content/globalOverlay.js :: goUpdateCommand :: line 71  data: no]; > Source File: chrome://global/content/globalOverlay.js; > Line: 81,RESOLVED,WORKSFORME,Trunk,2012-12-11 05:15:05 -0800,2013-07-16 09:34:17 -0700
820436,P1,Developer Tools: Framework,,[toolbox] Buttons are unresponsive after previously closing the Developer Tools Window,Mozilla/5.0 (X11; Linux i686; rv:20.0) Gecko/20121211 Firefox/20.0; Build ID: 20121211030855; ; Steps to reproduce:; 1. Launch Firefox; 2. Tools menu -> Web Developer -> Toggle Toolbox; 3. Undock the window; 4. Click on the Tilt button ; 5. Click on the Scratchpad button; 6. Click on the Responsive mode button; 7. Close the Developer Tools window; 8. Open the Developer Tools windows again (Tools menu -> Web Developer -> Toggle Toolbox); 9. Click on the Tilt; Scratchpad and Responsive mode buttons again.; ; Expected results:; Tilt; Scratchpad and Responsive mode tools are opened.; ; Actual results:; The buttons are unresponsive and I get the following errors in the terminal:; TypeError;   - prototype TypeError;     - columnNumber = 4;     - fileName = resource://gre/modules/devtools/Tilt.jsm;     - lineNumber = 209;   - prototype Error;   - prototype Object; error; TypeError;   - prototype TypeError;     - columnNumber = 4;     - fileName = resource://gre/modules/devtools/CmdScratchpad.jsm;     - lineNumber = 19;   - prototype Error;   - prototype Object; error; TypeError;   - prototype TypeError;     - columnNumber = 0;     - fileName = resource://gre/modules/devtools/CmdResize.jsm;     - lineNumber = 61;   - prototype Error;   - prototype Object; ; After I get these errors I can no longer open Tilt; Scratchpad or Responsive mode again on Firefox (regardless if I restart Firefox or dock/undock the window).; ; Note: So far I only reproduced this issue on Ubuntu 12.10. I will verify this also on Mac OS X and Windows and change the OS field if needed.,VERIFIED,FIXED,Trunk,2012-12-11 09:29:49 -0800,2013-02-11 07:27:54 -0800
820524,P1,Developer Tools: Debugger,,Debugger; Web Console and Profiler should share the debugger client even for local sessions,Remote connections get a shared debugger client residing in the RemoteTarget object; but local ones use their separate ones. We should fix that.,RESOLVED,FIXED,unspecified,2012-12-11 12:06:21 -0800,2014-01-27 04:31:19 -0800
820737,P1,Untriaged,,it is not opening the desired site,User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.11 (KHTML; like Gecko) Chrome/23.0.1271.97 Safari/537.11; ; Steps to reproduce:; ; tried to open a new site; ; ; Actual results:; ; loading slowly; ; ; Expected results:; ; it should load quickly,RESOLVED,INVALID,13 Branch,2012-12-12 02:23:15 -0800,2012-12-12 06:20:59 -0800
820740,P1,Developer Tools: Inspector,,[rule view] exception since toolbox (TypeError: this._elementStyle is undefined),TypeError: this._elementStyle is undefined: CssRuleView_nodeChanged@resource:///modules/devtools/CssRuleView.jsm:977; RVT_refresh@resource:///modules/devtools/StyleInspector.jsm:122; EventEmitter_emit@resource:///modules/devtools/EventEmitter.jsm:96; @resource:///modules/devtools/InspectorPanel.jsm:511; ; Happens when starting the inspector.,RESOLVED,WORKSFORME,Trunk,2012-12-12 02:38:39 -0800,2013-07-16 09:34:17 -0700
820771,P1,Untriaged,,gmail mail s not working,User Agent: Mozilla/5.0 (Windows NT 5.1; rv:5.0.1) Gecko/20100101 Firefox/5.0.1; Build ID: 20110707182747; ; Steps to reproduce:; ; gmail is not opening correctly; ; ; Actual results:; ; it showing error; ; ; Expected results:; ; it should give home page,RESOLVED,INCOMPLETE,5 Branch,2012-12-12 04:23:55 -0800,2012-12-12 06:20:14 -0800
821141,P1,Developer Tools: Inspector,,Target is firing a navigation event when an anchor is clicked,... so were reloading the inspector whenever a # link is clicked.,RESOLVED,FIXED,13 Branch,2012-12-12 18:13:06 -0800,2012-12-21 00:36:21 -0800
822100,P1,PDF Viewer,,PDF plugin used while PDF document set to Preview,STR:; 1. Start 18.0b4; 2. Set Adobe Acrobat plugin as your PDF viewer; 3. Open a PDF document to check Adobe Acrobat plugin is used to open PDF documents; 4. Close 18.0b4; 5. Start Aurora with the same profile; 6. Open a PDF document. Adobe Acrobat plugin is used to open PDF documents (Firefox respects your previous choice); 7. Go to Options > Application and scroll down to PDF document. Preview in Aurora is selected.; ; If you want to impose PDF Viewer; opening a PDF document should use PDF Viewer.; If you want to respect users previous choice; the PDF document setting should stay unchange.,VERIFIED,FIXED,19 Branch,2012-12-16 08:17:43 -0800,2013-03-01 07:22:55 -0800
822244,P1,Downloads Panel,,Use the Downloads View in Places if its preffed on,The Show All Downloads; and + X other downloads items in the Download Panel currently open the toolkit downloads window.; ; If the Places Downloads view is preffed on; we should open it instead.,RESOLVED,FIXED,Trunk,2012-12-17 06:36:28 -0800,2012-12-27 11:57:53 -0800
822257,P1,Bookmarks & History,,gnomestripe theme-ing for new Downloads View in Places,The new Downloads View in places landed in bug 675902 with pinstripe theme-ing only. We need to complete the theme for gnomestripe as well.,RESOLVED,FIXED,Trunk,2012-12-17 07:09:49 -0800,2012-12-26 15:20:40 -0800
822258,P1,Bookmarks & History,,winstripe theme-ing for new Downloads View in Places,+++ This bug was initially created as a clone of Bug #822257 +++; ; The new Downloads View in places landed in bug 675902 with pinstripe theme-ing only. We need to complete the theme for winstripe as well.,RESOLVED,FIXED,Trunk,2012-12-17 07:11:20 -0800,2012-12-24 02:31:35 -0800
822343,P1,Bookmarks & History,,Improve downloads view rendering time,STR:; ; 1) With a recent Nightly; set browser.library.useNewDownloadsView to new; 2) Open the Library; 3) Choose Downloads in the left tree.; ; What happens?; ; Browser becomes unresponsive as we do some pretty slow operations on the UI thread.,RESOLVED,FIXED,Trunk,2012-12-17 10:20:59 -0800,2013-02-05 23:31:17 -0800
822572,P1,Bookmarks & History,,Add a Clear Downloads button to the Library view,I think this is still missing; we should add it; somewhere in the window.,RESOLVED,FIXED,unspecified,2012-12-18 01:02:23 -0800,2013-01-07 06:50:55 -0800
822710,P1,Downloads Panel,,Reduce queries load on Downloads view opening,Currently we read 3 annos per download; in my profile I have 500 downloads; that means on the view startup we run 1500 queries.; ; Ill hack up a sucky workaround to reduce that to 1 query and see how much this helps.,RESOLVED,FIXED,unspecified,2012-12-18 10:02:56 -0800,2012-12-22 06:50:55 -0800
822848,P1,Bookmarks & History,,hide the detailsPane for the new downloads view,we dont need a details pane; it should be collapsed so we maximize the content area.,RESOLVED,FIXED,unspecified,2012-12-18 14:46:45 -0800,2012-12-29 04:30:39 -0800
823095,P1,Bookmarks & History,,Better pinstripe theme-ing for new Downloads View in Places,+++ This bug was initially created as a clone of Bug #822258 +++; ; The new Downloads View in places landed in bug 675902 with pinstripe theme-ing; but that theme-ing needs some love.,RESOLVED,FIXED,Trunk,2012-12-19 09:16:39 -0800,2013-03-25 13:48:42 -0700
824162,P1,SocialAPI,,unable to focus into content in chat windows; iframe receives focus,- open 2 chat windows; - focus into one; - switch to a different application; - move the app so the non-focused chat window is visible; - click into the non-focused chat window; - start typing; ; If you do the last step fast enough; some of your message will appear in the chat window you clicked on; then focus gets moved back to the previously focused chat window; and your typing continues there.; ; Sometimes it will switch back and forth more than once.; ; I think this is a potential privacy issue: if you dont realize your focus changed; you may send a message to the wrong person.,RESOLVED,FIXED,19 Branch,2012-12-21 16:54:42 -0800,2014-01-10 10:40:33 -0800
824345,P1,Downloads Panel,,Hide old downloads manager preferences when the panel is enabled,- Show the Downloads window when downloading a file (browser.download.manager.showWhenStarting;true) is enabled in Options in General tab; - Downloads button is hidden; - browser.download.useToolkitUI is set by default as false; ; ; Regression window (mozilla-inbound-win32-pgo); Good:; https://ftp.mozilla.org/pub/mozilla.org/firefox/tinderbox-builds/mozilla-inbound-win32-pgo/1356023013/; ; Bad:; https://ftp.mozilla.org/pub/mozilla.org/firefox/tinderbox-builds/mozilla-inbound-win32-pgo/1356033838/; ; Pushlog:; https://hg.mozilla.org/integration/mozilla-inbound/pushloghtml?fromchange=f042470c7ae8&tochange=487d0f89749b; ; ; Probably triggered by:; 6bcdc46945a6	Mike Conley   Bug 822244 - Use the Downloads View in Places if its preffed on. r=mak.,VERIFIED,FIXED,20 Branch,2012-12-23 06:32:33 -0800,2012-12-29 14:34:38 -0800
825060,P1,Downloads Panel,,Enable the new Downloads View by default when the panel is enabled,Its time to get rid of browser.library.useNewDownloadsView and collect bug reports from Nightly testing.; ; Theming got a first pass on all platforms; and we are actively working on performances in Bug 822343.; Some brief lag in showing the view is expected until Bug 822343 is properly resolved; but enabling it we can begin collecting feedback on its functionality; not just on performances.,VERIFIED,FIXED,unspecified,2012-12-27 13:22:28 -0800,2013-01-12 23:06:31 -0800
825852,P1,Downloads Panel,,Add a further migration UI to move the downloads button in place.,The old migration UI was for Nightly; users in Aurora/Beta/Release skipped that cause the feature was disabled.; So once we have the confirmation the feature is being released we must push to all branches a new migrationUI version (see nsBrowserGlue.js) to put the button in place on the navigation toolbar.,RESOLVED,FIXED,unspecified,2013-01-02 02:44:59 -0800,2013-02-27 06:22:15 -0800
826180,P1,Developer Tools: Style Editor,,No stylesheets shown after reloading a page with an iframe,STR:; 1) visit http://google.com; 2) Open Style Editor; 3) Observe long list of stylesheets; 4) Reload page; ; Expected:; Stylesheets re-appear in Style Editor after reload; ; Actual:; Empty Style Editor with This page has no stylesheet after reload; ; ; I have a fix.,RESOLVED,FIXED,unspecified,2013-01-03 01:34:55 -0800,2013-01-05 01:50:30 -0800
826425,P1,Downloads Panel,,double-click on finished downloads in Library view doesnt open them,I downloaded 10 files; opened the Library view and double click them to open; nothing happens; no interesting errors reported to the console.,VERIFIED,FIXED,unspecified,2013-01-03 12:54:02 -0800,2013-02-22 05:05:29 -0800
826729,P1,Downloads Panel,,in-content PB view looks weird and has non-working context menu,1. the border looks strange; 2. the button looks weird; 3. the context menu is totally disabled,RESOLVED,FIXED,unspecified,2013-01-04 08:31:38 -0800,2013-01-05 16:29:49 -0800
826991,P1,Downloads Panel,,Store download state and end time in an annotation (avoid I/O for new history downloads),We should do it otherwise the historical downloads will always come with unknown state.,RESOLVED,FIXED,unspecified,2013-01-05 01:47:55 -0800,2013-03-29 03:09:47 -0700
827015,P1,Downloads Panel,,Cleanup Clear Downloads button theming,The library Clear Downloads button likely needs some theming love; an icon at least.,VERIFIED,FIXED,unspecified,2013-01-05 06:54:52 -0800,2013-01-29 08:35:05 -0800
827083,P1,Developer Tools: Console,,Cannot attach remote web console to Firefox Android,[Environment]; * Desktop: http://hg.mozilla.org/mozilla-central/rev/d8ca3e1c469e; * Firefox Android: http://hg.mozilla.org/mozilla-central/rev/d8ca3e1c469e; ; [Step to reproduce]; Try to attach to remote web console to Firefox Android.; ; [Result]; This error is shown in desktop error console: ; Error: TypeError: aTab is undefined; Source File: resource://gre/modules/HUDService.jsm; Line: 105,RESOLVED,FIXED,Trunk,2013-01-05 23:50:28 -0800,2013-01-14 04:34:01 -0800
827156,P1,General,,[meta] UI punchlist for getUserMedia blockers,Items to resolve that relate to the UI (not necessarily bugs in the UI code) either before FF20 uplift to Aurora or soon thereafter (and uplift to Aurora).; ; Bug 827146 isnt a blocker for this; and needs backend first.,RESOLVED,FIXED,unspecified,2013-01-06 12:18:43 -0800,2013-04-09 07:17:58 -0700
827164,P1,Downloads Panel,,Double-click to open exe downloads not working,,VERIFIED,FIXED,Trunk,2013-01-06 13:27:24 -0800,2013-01-15 09:11:29 -0800
827245,P1,Downloads Panel,,Library downloads view hangs with thousands of entries,We still need to work on performance improvements,RESOLVED,FIXED,unspecified,2013-01-07 02:09:36 -0800,2013-01-09 16:10:02 -0800
827265,P1,Developer Tools: Framework,,[toolbox] Command buttons have a left and right border on OS X when selected,Created attachment 698605; borders; ; Bug 827031 took care of the background; however the border remained on OS X.,VERIFIED,FIXED,unspecified,2013-01-07 03:19:41 -0800,2013-02-11 07:26:27 -0800
827405,P1,Downloads Panel,,Lazily activate download items when they become visible in the richlistbox area,Discussed briefly with Mano and we came to the conclusion this is a good first step in the lazy direction before taking decision on bug 825846.; Regardless the fact we fix the widget performances or fake it by loading stuff in chunks; in both cases we need to avoid stat()ing thousands of files for nothing.,RESOLVED,FIXED,unspecified,2013-01-07 09:39:22 -0800,2013-01-15 10:52:50 -0800
828111,P1,Downloads Panel,,Workaround multiple reflows issue and slow xbl attachment in the downloads view,Created attachment 699532; patch; ; I dont think were going to figure out on time why adding the richlistitems using a DOM fragment doesnt hint gecko that it could avoid all these layout flushes during the giant appendChild call; not to mention fix that. However; I found out that the multiple reflows can be easily avoided by temporarily removing the richlixtbox from the document. This isnt noticeable at at all; and at least on my machine it almost completely resolves the slowness we see on Alices profile. So; ugly as it is; I think we should go ahead and do it.; ; I also found out that un-attaching the richlistitem binding from the inactive elements has a notable positive effect. This hack I like less; because it could have some side-effects (for example; itd be a little tricky to have searchLabel working for this items). However; the gain is notable enough that its at least worth trying. We can take it back later if it turns out to be problematic.; ; Patch attached. Ive also removed the _wasDone setting for history downloads as its not necessary for them (its only used in onStateChange).,RESOLVED,FIXED,unspecified,2013-01-08 18:06:00 -0800,2013-01-13 09:31:54 -0800
828895,P1,Downloads Panel,,keyboard navigation in the Library View is bogus,Paolo notified me pagedown makes lazy loading go mad; I also see a bunch of exceptions generated by ensureVisibleElementsAreActive.,RESOLVED,FIXED,unspecified,2013-01-10 02:56:26 -0800,2013-03-29 03:54:33 -0700
829435,P1,PDF Viewer,,Japanese characters appear completely garbled in PDF viewer,Build Identifier:; http://hg.mozilla.org/mozilla-central/rev/0a6e5a67c4e8; Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130110 Firefox/21.0 ID:20130110030939; ; COMPLETELY BROKEN in Firefox.; ; The problem does not happen in Google Chrome 23.0.1271.97 m.; ; Steps to reproduce:; 1. Open Firefox with newly created profile; 2. Open attached pdf; ; Actual results:; The characters were garbled.; ; Expected results:; Should be rendered with proper characters,VERIFIED,FIXED,19 Branch,2013-01-10 21:56:58 -0800,2013-03-06 05:59:34 -0800
830702,P1,Developer Tools: Debugger,,Variables View needs a way to clear hierarchies; to avoid highlighting variable or property changes,The new API method is:; ; /**;  * Forget everything recorded about added scopes; variables or properties.;  * @see VariablesView.createHierarchy;  */; VariablesView.prototype.clearHierarchy = function VV_clearHierarchy() {;   this._prevHierarchy = new Map();;   this._currHierarchy = new Map();; };,RESOLVED,FIXED,unspecified,2013-01-15 04:43:04 -0800,2013-01-22 04:05:17 -0800
830818,P1,Developer Tools: Debugger,,Always trust native getters when fetching properties; to show directly the values in the debuggers Variables View,,RESOLVED,FIXED,unspecified,2013-01-15 08:53:52 -0800,2013-05-09 05:29:06 -0700
832473,P1,Developer Tools: Debugger,,Variables View: empty variable is rendered wrongly if it is added within scope with label,If I do addScope(foo).addVar().addProperties(props) I get the scope header correctly rendered; but the variable is rendered as : undefined. The variable should continue to be hidden.,RESOLVED,FIXED,Trunk,2013-01-18 13:21:04 -0800,2013-01-24 00:20:34 -0800
832980,P1,Developer Tools: Inspector,834187.0,[Computed view] we see the template in the UI,Created attachment 704553; screenshot; ; Some errors in the console (there are hundreds):; ; Expected selector.openStyleEditor to resolve to a function; but got undefined (In: div#templateMatchedSelectors > table > loop > foreach > 6 > tr > td > a > onclick); ; Expected selector.maybeOpenStyleEditor to resolve to a function; but got undefined (In: div#templateMatchedSelectors > table > loop > foreach > 6 > tr > td > a > onkeydown); ; selectorInfo is undefined (In: div#templateMatchedSelectors > table > loop > foreach > 6 > tr > td > a > title > ${selector.selectorInfo.href}); ; Template error evaluating selector.humanReadableText(__element) (In: div#templateMatchedSelectors > table > loop > foreach > 7 > tr > td > #text >  ${selector.humanReadableText(__element)} ); ; TypeError: selector.humanReadableText is not a function,RESOLVED,DUPLICATE,Trunk,2013-01-21 07:54:36 -0800,2013-07-16 09:34:17 -0700
832984,P1,Developer Tools: Console,,Ctrl + Shift + K shortcut for the Web Console stopped working (sometimes),In 20.0a2 (2013-01-17).,VERIFIED,FIXED,20 Branch,2013-01-21 08:04:05 -0800,2013-07-16 09:34:17 -0700
833004,P1,Developer Tools: 3D View,,Cant start Tilt,STR:; - open a new window; - start the inspector; - start tilt; - close the toolbox; - press ESC to stop tilt; - start the inspector; - see Tilt button being active (it should not); - click on Tilt button; - Tilt doesnt start  (it should),RESOLVED,FIXED,Trunk,2013-01-21 09:00:20 -0800,2013-07-16 09:34:17 -0700
835269,P1,Build Config,,infonet_test,test...,RESOLVED,INVALID,unspecified,2013-01-28 01:21:09 -0800,2013-01-28 01:32:22 -0800
835704,P1,Page Info Window,,test_bug_2,test 1..2..3..,RESOLVED,INVALID,unspecified,2013-01-28 23:04:15 -0800,2013-01-29 07:54:01 -0800
835953,P1,General,,Releasing webcam access in gUM still leaves the green icon UI showing the camera is active shown,Build: 1/29 Nightly; ; Steps:; ; 1. Go to http://mozilla.github.com/webrtc-landing/gum_test.html; 2. Select video; 3. Accept permissions for a webcam; 4. Select stop; ; Expected:; ; The camera should be released - resulting in no UI showing that the camera is actively being used.; ; Actual:; ; The green icon UI is still shown showing the camera is still being used.,VERIFIED,FIXED,Trunk,2013-01-29 11:40:28 -0800,2013-04-11 13:22:09 -0700
837632,P1,Bookmarks & History,,findbugs,,RESOLVED,INVALID,20 Branch,2013-02-04 04:31:31 -0800,2013-02-04 10:24:52 -0800
841495,P1,General,,implement background service for page thumbnailing,The goal is to address bug 756881 by allowing us to take snapshots of sites loaded without cookies (i.e. load the page with nsIRequest::LOAD_ANONYMOUS); and to eventually also potentially address bug 755996; by avoiding thumbnailing pages that contain e.g. filled in form data.; ; A nice side effect is that we may be able to have this process occur entirely off the main thread; such that the thumbnailing process in general does not cause main thread responsiveness issues.; ; Some initial thoughts about implementation details are at https://etherpad.mozilla.org/background-thumbnailing .,RESOLVED,FIXED,Trunk,2013-02-14 12:44:44 -0800,2013-10-16 18:29:42 -0700
842442,P1,General,,Return NO_DEVICES_FOUND error when only video or only audio is requested with no suitable device available,Steps:; ; 1. Go to http://mozilla.github.com/webrtc-landing/gum_test.html; 2. With only an integrated mic available; request video; ; Expected:; ; NO_DEVICES_FOUND should be reported - which means an error callback fires with that error code.; ; Actual:; ; No error callback is fired and NO_DEVICES_FOUND is fired.; ; Additional Notes:; ; Similar reproduction steps shows this also reproduces when requesting audio with a camera only available.,VERIFIED,FIXED,Trunk,2013-02-18 20:54:21 -0800,2013-05-23 07:57:52 -0700
843638,P1,General,,Uplift Add-on SDK stabilization branch to Aurora,This would bring in these changesets: https://github.com/mozilla/addon-sdk/compare/4e44dd094e8636216e8c9ca5664866a5cf7d0cdd...f496376919260068e21addc05e962ab49ee40cb8; ; These cover:; ; Bug 819454: A P1 Snappy bug to speed up shutdown; Bug 793925: Support loading Jetpack APIs from Firefox for add-ons; Bug 842702: A minor fix for the context-menu API,RESOLVED,FIXED,unspecified,2013-02-21 08:34:46 -0800,2013-02-25 16:29:33 -0800
844748,P1,Untriaged,,firefox version is not supported to windows8,User Agent: Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.17 (KHTML; like Gecko) Chrome/24.0.1312.57 Safari/537.17; ; Steps to reproduce:; ; iam installed firefox into 22 branch into windows 8 but it was not supported; ; ; Actual results:; ; after installing firefox into windows 8 it going to shutdown; ; ; Expected results:; ; after installing firefox into windows 8 it going to shutdown,RESOLVED,INCOMPLETE,22 Branch,2013-02-25 02:40:57 -0800,2013-02-25 08:37:39 -0800
844749,P1,Untriaged,844748.0,firefox is not supported for windows 8,User Agent: Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML; like Gecko) Chrome/25.0.1364.97 Safari/537.22; ; Steps to reproduce:; ; i installed Firefox 21 branch into windows 8 but it was not supported..; ; ; Actual results:; ; when i installed Firefox branch 21 in to windows 8 it gives an msg like nit supported ...; ; ; Expected results:; ; when i installed Firefox branch 21 in to windows 8 it gives an msg like nit supported ...,RESOLVED,DUPLICATE,21 Branch,2013-02-25 02:40:58 -0800,2013-02-25 08:25:32 -0800
844888,P1,Toolbars and Customization,,bug is dangares,ygoyvujhyv,RESOLVED,INVALID,20 Branch,2013-02-25 08:52:26 -0800,2013-02-25 09:04:00 -0800
846251,P1,Web Apps,,XML parsing error in blocklist.xul,Periodically; I get the following error message while running apps on Firefox Nightly on desktop:; ; XML Parsing Error: undefined entity; Location: chrome://mozapps/content/extensions/blocklist.xul; Line Number 18; Column 1:<dialog windowtype=Addons:Blocklist title=&blocklist.title; align=stretch; ; Screenshot:  http://adora.io/screens/blocklist_error_16DF6183.png; ; Right now Im seeing it with an app in the review queue called DatKey; but there have been others.  https://marketplace.firefox.com/reviewers/apps/review/datkey,RESOLVED,FIXED,unspecified,2013-02-28 02:03:51 -0800,2013-10-26 16:27:13 -0700
846876,P1,Developer Tools: Profiler,,Profiler: Message to warn about already running; different profile shows (null) instead of profile number,Firefox nightly 20130301 and Aurora from earlier this week; Windows XP SP3 32 bit; ; The message to warn the user about an already running; different profile shows (null) instead of the profile number.; ; Steps to reproduce:; 1. Launch profiler.; 2. Start profiling in Profile 1.; 3. Hit the New button to create a second profile.; ; Actual result:; Warning about Profile (null) running.; ; Expected result:; Profile number shown.,RESOLVED,FIXED,Trunk,2013-03-01 11:55:25 -0800,2013-04-08 05:25:29 -0700
846915,P1,Untriaged,,OtShot app not responding on Win 7 - Nightly 22.oal,User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:22.0) Gecko/20130301 Firefox/22.0; Build ID: 20130301030909; ; Steps to reproduce:; ; Launch the link - http://www.intowindows.com/how-to-make-mozilla-firefox-home-page-look-like-windows-8-start-screen/ on Nightly 22.0al in Win 7; 64OS ; FYI - I followed the link sent by nightly testers to install How to make Mozilla Firefox home page look like Windows 8 start screen on Bookmarks start screen reply to DAVID.; ; ; ; Actual results:; ; The application was installed but hanged by minimizing automatically. ; The menu bar shows Otshot not responding. ; ; ; Expected results:; ; The application installed should be readily accessible to the user.,RESOLVED,WORKSFORME,22 Branch,2013-03-01 13:27:01 -0800,2013-03-13 03:23:49 -0700
